year,state,number,gender,name
1954,RI,250,M,Thomas
1954,SC,622,M,Thomas
1954,SC,142,M,Tommy
1954,SC,18,M,Tommie
1954,SC,10,M,Tom
1954,SD,201,M,Thomas
1954,SD,19,M,Tom
1954,SD,7,M,Tommy
1954,TN,10,F,Tommie
1954,TN,746,M,Thomas
1954,TN,184,M,Tommy
1954,TN,28,M,Tommie
1954,TN,18,M,Tom
1954,TX,49,F,Tommie
1954,TX,6,F,Tommy
1954,TX,5,F,Thomas
1954,TX,1603,M,Thomas
1954,TX,517,M,Tommy
1954,TX,96,M,Tom
1954,TX,69,M,Tomas
1954,TX,32,M,Tommie
1954,UT,132,M,Thomas
1954,UT,13,M,Tom
1954,UT,12,M,Tommy
1954,VA,6,F,Tommie
1954,VA,952,M,Thomas
1954,VA,65,M,Tommy
1954,VA,14,M,Tommie
1954,VA,12,M,Tom
1954,VT,113,M,Thomas
1954,WA,596,M,Thomas
1954,WA,37,M,Tom
1954,WA,11,M,Tommy
1954,WI,1616,M,Thomas
1954,WI,63,M,Tom
1954,WI,7,M,Tommy
1954,WV,466,M,Thomas
1954,WV,46,M,Tommy
1954,WV,8,M,Tom
1954,WY,93,M,Thomas
1954,WY,7,M,Tommy
1954,WY,5,M,Tom
1955,AK,82,M,Thomas
1955,AL,15,F,Tommie
1955,AL,557,M,Thomas
1955,AL,198,M,Tommy
1955,AL,46,M,Tommie
1955,AL,23,M,Tom
1955,AR,11,F,Tommie
1955,AR,267,M,Thomas
1955,AR,136,M,Tommy
1955,AR,17,M,Tommie
1955,AR,12,M,Tom
1955,AZ,223,M,Thomas
1955,AZ,28,M,Tommy
1955,AZ,21,M,Tom
1955,AZ,6,M,Tomas
1955,CA,8,F,Tommie
1955,CA,2770,M,Thomas
1955,CA,212,M,Tom
1955,CA,159,M,Tommy
1955,CA,24,M,Tomas
1955,CA,16,M,Tommie
1955,CO,406,M,Thomas
1955,CO,31,M,Tom
1955,CO,24,M,Tommy
1955,CT,798,M,Thomas
1955,DC,354,M,Thomas
1955,DC,8,M,Tommy
1955,DE,115,M,Thomas
1955,FL,7,F,Tommie
1955,FL,780,M,Thomas
1955,FL,115,M,Tommy
1955,FL,33,M,Tommie
1955,FL,19,M,Tom
1955,GA,18,F,Tommie
1955,GA,10,F,Tommy
1955,GA,782,M,Thomas
1955,GA,237,M,Tommy
1955,GA,45,M,Tommie
1955,GA,20,M,Tom
1955,HI,94,M,Thomas
1955,HI,8,M,Tom
1955,IA,752,M,Thomas
1955,IA,38,M,Tom
1955,IA,26,M,Tommy
1955,ID,111,M,Thomas
1955,ID,12,M,Tom
1955,ID,7,M,Tommy
1955,IL,3104,M,Thomas
1955,IL,90,M,Tommy
1955,IL,81,M,Tom
1955,IL,25,M,Tommie
1955,IL,9,M,Tomas
1955,IN,1256,M,Thomas
1955,IN,55,M,Tommy
1955,IN,46,M,Tom
1955,IN,7,M,Tommie
1955,KS,371,M,Thomas
1955,KS,31,M,Tommy
1955,KS,17,M,Tom
1955,KY,647,M,Thomas
1955,KY,118,M,Tommy
1955,KY,17,M,Tom
1955,KY,10,M,Tommie
1955,LA,5,F,Tommie
1955,LA,548,M,Thomas
1955,LA,114,M,Tommy
1955,LA,28,M,Tommie
1955,LA,20,M,Tom
1955,MA,1598,M,Thomas
1955,MA,10,M,Tom
1955,MA,5,M,Tommy
1955,MD,760,M,Thomas
1955,MD,20,M,Tommy
1955,MD,10,M,Tom
1955,MD,7,M,Tommie
1955,ME,229,M,Thomas
1955,MI,2694,M,Thomas
1955,MI,141,M,Tom
1955,MI,53,M,Tommy
1955,MI,9,M,Tommie
1955,MI,7,M,Tomas
1955,MN,1306,M,Thomas
1955,MN,43,M,Tom
1955,MO,986,M,Thomas
1955,MO,79,M,Tommy
1955,MO,43,M,Tom
1955,MO,12,M,Tommie
1955,MS,19,F,Tommie
1955,MS,376,M,Thomas
1955,MS,162,M,Tommy
1955,MS,79,M,Tommie
1955,MS,20,M,Tom
1955,MT,200,M,Thomas
1955,MT,14,M,Tom
1955,MT,5,M,Tommy
1955,NC,7,F,Tommie
1955,NC,908,M,Thomas
1955,NC,181,M,Tommy
1955,NC,19,M,Tommie
1955,NC,15,M,Tom
1955,ND,141,M,Thomas
1955,ND,13,M,Tom
1955,ND,5,M,Tommy
1955,NE,402,M,Thomas
1955,NE,23,M,Tom
1955,NE,8,M,Tommy
1955,NH,145,M,Thomas
1955,NJ,1971,M,Thomas
1955,NJ,16,M,Tom
1955,NJ,10,M,Tommy
1955,NM,168,M,Thomas
1955,NM,43,M,Tommy
1955,NM,15,M,Tom
1955,NV,42,M,Thomas
1955,NV,7,M,Tommy
1955,NY,13,F,Thomas
1955,NY,5191,M,Thomas
1955,NY,51,M,Tom
1955,NY,24,M,Tommy
1955,NY,14,M,Tomas
1955,NY,12,M,Tommie
1955,OH,8,F,Thomas
1955,OH,3147,M,Thomas
1955,OH,117,M,Tom
1955,OH,75,M,Tommy
1955,OH,15,M,Tommie
1955,OK,6,F,Tommie
1955,OK,356,M,Thomas
1955,OK,140,M,Tommy
1955,OK,34,M,Tom
1955,OK,9,M,Tommie
1955,OR,354,M,Thomas
1955,OR,32,M,Tom
1955,OR,9,M,Tommy
1955,PA,5,F,Thomas
1955,PA,3802,M,Thomas
1955,PA,41,M,Tom
1955,PA,26,M,Tommy
1955,PA,6,M,Tommie
1955,RI,278,M,Thomas
1955,SC,7,F,Tommie
1955,SC,577,M,Thomas
1955,SC,106,M,Tommy
1955,SC,18,M,Tommie
1955,SD,166,M,Thomas
1955,SD,13,M,Tom
1955,SD,9,M,Tommy
1955,TN,19,F,Tommie
1955,TN,750,M,Thomas
1955,TN,190,M,Tommy
1955,TN,23,M,Tom
1955,TN,21,M,Tommie
1955,TX,43,F,Tommie
1955,TX,1461,M,Thomas
1955,TX,502,M,Tommy
1955,TX,93,M,Tomas
1955,TX,73,M,Tom
1955,TX,42,M,Tommie
1955,UT,142,M,Thomas
1955,UT,9,M,Tom
1955,VA,907,M,Thomas
1955,VA,65,M,Tommy
1955,VA,11,M,Tom
1955,VA,6,M,Tommie
1955,VT,116,M,Thomas
1955,WA,623,M,Thomas
1955,WA,49,M,Tom
1955,WA,15,M,Tommy
1955,WI,1530,M,Thomas
1955,WI,80,M,Tom
1955,WI,17,M,Tommy
1955,WV,407,M,Thomas
1955,WV,48,M,Tommy
1955,WV,11,M,Tom
1955,WY,86,M,Thomas
1955,WY,5,M,Tom
1956,AK,66,M,Thomas
1956,AK,7,M,Tom
1956,AK,5,M,Tommy
1956,AL,20,F,Tommie
1956,AL,584,M,Thomas
1956,AL,182,M,Tommy
1956,AL,37,M,Tommie
1956,AL,31,M,Tom
1956,AR,7,F,Tommie
1956,AR,257,M,Thomas
1956,AR,136,M,Tommy
1956,AR,15,M,Tommie
1956,AR,9,M,Tom
1956,AZ,214,M,Thomas
1956,AZ,42,M,Tommy
1956,AZ,25,M,Tom
1956,AZ,6,M,Tommie
1956,CA,15,F,Tommie
1956,CA,5,F,Thomas
1956,CA,2874,M,Thomas
1956,CA,251,M,Tom
1956,CA,187,M,Tommy
1956,CA,41,M,Tomas
1956,CA,15,M,Tommie
1956,CO,381,M,Thomas
1956,CO,37,M,Tom
1956,CO,20,M,Tommy
1956,CT,778,M,Thomas
1956,CT,19,M,Tom
1956,DC,356,M,Thomas
1956,DC,10,M,Tommy
1956,DE,139,M,Thomas
1956,DE,5,M,Tommy
1956,FL,825,M,Thomas
1956,FL,88,M,Tommy
1956,FL,24,M,Tommie
1956,FL,22,M,Tom
1956,GA,15,F,Tommie
1956,GA,751,M,Thomas
1956,GA,236,M,Tommy
1956,GA,47,M,Tommie
1956,GA,26,M,Tom
1956,HI,98,M,Thomas
1956,IA,751,M,Thomas
1956,IA,39,M,Tom
1956,IA,17,M,Tommy
1956,ID,97,M,Thomas
1956,ID,6,M,Tom
1956,ID,6,M,Tommy
1956,IL,9,F,Thomas
1956,IL,2969,M,Thomas
1956,IL,93,M,Tom
1956,IL,85,M,Tommy
1956,IL,25,M,Tommie
1956,IN,1155,M,Thomas
1956,IN,54,M,Tom
1956,IN,51,M,Tommy
1956,IN,6,M,Tommie
1956,KS,388,M,Thomas
1956,KS,44,M,Tommy
1956,KS,31,M,Tom
1956,KY,602,M,Thomas
1956,KY,101,M,Tommy
1956,KY,25,M,Tom
1956,KY,8,M,Tommie
1956,LA,8,F,Tommie
1956,LA,580,M,Thomas
1956,LA,132,M,Tommy
1956,LA,18,M,Tom
1956,LA,15,M,Tommie
1956,MA,1675,M,Thomas
1956,MA,18,M,Tom
1956,MD,735,M,Thomas
1956,MD,23,M,Tommy
1956,MD,12,M,Tom
1956,ME,199,M,Thomas
1956,MI,2536,M,Thomas
1956,MI,160,M,Tom
1956,MI,47,M,Tommy
1956,MI,17,M,Tommie
1956,MI,5,M,Tomas
1956,MN,5,F,Thomas
1956,MN,1292,M,Thomas
1956,MN,57,M,Tom
1956,MN,9,M,Tommy
1956,MO,1007,M,Thomas
1956,MO,85,M,Tommy
1956,MO,73,M,Tom
1956,MO,14,M,Tommie
1956,MS,17,F,Tommie
1956,MS,435,M,Thomas
1956,MS,164,M,Tommy
1956,MS,99,M,Tommie
1956,MS,22,M,Tom
1956,MT,186,M,Thomas
1956,MT,11,M,Tom
1956,NC,5,F,Tommie
1956,NC,893,M,Thomas
1956,NC,181,M,Tommy
1956,NC,20,M,Tommie
1956,NC,16,M,Tom
1956,ND,146,M,Thomas
1956,ND,21,M,Tom
1956,NE,381,M,Thomas
1956,NE,24,M,Tom
1956,NE,14,M,Tommy
1956,NH,130,M,Thomas
1956,NJ,5,F,Thomas
1956,NJ,1985,M,Thomas
1956,NJ,53,M,Tom
1956,NJ,15,M,Tommy
1956,NM,158,M,Thomas
1956,NM,45,M,Tommy
1956,NM,20,M,Tom
1956,NM,6,M,Tomas
1956,NV,64,M,Thomas
1956,NY,13,F,Thomas
1956,NY,4955,M,Thomas
1956,NY,96,M,Tom
1956,NY,41,M,Tommy
1956,NY,14,M,Tomas
1956,NY,12,M,Tommie
1956,OH,7,F,Thomas
1956,OH,3067,M,Thomas
1956,OH,142,M,Tom
1956,OH,71,M,Tommy
1956,OH,18,M,Tommie
1956,OK,8,F,Tommie
1956,OK,306,M,Thomas
1956,OK,110,M,Tommy
1956,OK,34,M,Tom
1956,OK,8,M,Tommie
1956,OR,356,M,Thomas
1956,OR,33,M,Tom
1956,OR,14,M,Tommy
1956,PA,7,F,Thomas
1956,PA,3696,M,Thomas
1956,PA,60,M,Tom
1956,PA,20,M,Tommy
1956,RI,261,M,Thomas
1956,SC,8,F,Tommie
1956,SC,517,M,Thomas
1956,SC,125,M,Tommy
1956,SC,20,M,Tommie
1956,SC,6,M,Tom
1956,SD,171,M,Thomas
1956,SD,19,M,Tom
1956,SD,5,M,Tommy
1956,TN,7,F,Tommie
1956,TN,626,M,Thomas
1956,TN,147,M,Tommy
1956,TN,22,M,Tommie
1956,TN,19,M,Tom
1956,TX,38,F,Tommie
1956,TX,5,F,Tommy
1956,TX,1454,M,Thomas
1956,TX,481,M,Tommy
1956,TX,77,M,Tom
1956,TX,65,M,Tomas
1956,TX,28,M,Tommie
1956,UT,159,M,Thomas
1956,UT,18,M,Tom
1956,VA,905,M,Thomas
1956,VA,60,M,Tommy
1956,VA,19,M,Tom
1956,VA,10,M,Tommie
1956,VT,85,M,Thomas
1956,WA,558,M,Thomas
1956,WA,71,M,Tom
1956,WA,14,M,Tommy
1956,WI,1515,M,Thomas
1956,WI,108,M,Tom
1956,WI,17,M,Tommy
1956,WI,5,M,Tommie
1956,WV,405,M,Thomas
1956,WV,46,M,Tommy
1956,WV,7,M,Tom
1956,WY,91,M,Thomas
1956,WY,12,M,Tom
1957,AK,76,M,Thomas
1957,AK,6,M,Tommy
1957,AK,5,M,Tom
1957,AL,18,F,Tommie
1957,AL,565,M,Thomas
1957,AL,233,M,Tommy
1957,AL,51,M,Tommie
1957,AL,26,M,Tom
1957,AR,244,M,Thomas
1957,AR,143,M,Tommy
1957,AR,16,M,Tom
1957,AR,16,M,Tommie
1957,AZ,257,M,Thomas
1957,AZ,31,M,Tommy
1957,AZ,30,M,Tom
1957,CA,8,F,Tommie
1957,CA,7,F,Thomas
1957,CA,2809,M,Thomas
1957,CA,428,M,Tom
1957,CA,222,M,Tommy
1957,CA,29,M,Tomas
1957,CA,15,M,Tommie
1957,CO,390,M,Thomas
1957,CO,54,M,Tom
1957,CO,37,M,Tommy
1957,CT,822,M,Thomas
1957,CT,37,M,Tom
1957,CT,8,M,Tommy
1957,DC,378,M,Thomas
1957,DC,9,M,Tom
1957,DC,9,M,Tommy
1957,DE,115,M,Thomas
1957,DE,7,M,Tom
1957,FL,7,F,Tommie
1957,FL,865,M,Thomas
1957,FL,128,M,Tommy
1957,FL,48,M,Tom
1957,FL,30,M,Tommie
1957,GA,24,F,Tommie
1957,GA,744,M,Thomas
1957,GA,283,M,Tommy
1957,GA,27,M,Tom
1957,GA,25,M,Tommie
1957,HI,106,M,Thomas
1957,HI,7,M,Tommy
1957,IA,733,M,Thomas
1957,IA,84,M,Tom
1957,IA,22,M,Tommy
1957,ID,139,M,Thomas
1957,ID,18,M,Tom
1957,IL,7,F,Tommie
1957,IL,6,F,Thomas
1957,IL,3025,M,Thomas
1957,IL,203,M,Tom
1957,IL,95,M,Tommy
1957,IL,25,M,Tommie
1957,IL,8,M,Tomas
1957,IN,5,F,Tommie
1957,IN,1228,M,Thomas
1957,IN,117,M,Tom
1957,IN,72,M,Tommy
1957,IN,8,M,Tommie
1957,KS,5,F,Tommie
1957,KS,367,M,Thomas
1957,KS,39,M,Tom
1957,KS,25,M,Tommy
1957,KY,589,M,Thomas
1957,KY,140,M,Tommy
1957,KY,41,M,Tom
1957,KY,8,M,Tommie
1957,LA,7,F,Tommie
1957,LA,528,M,Thomas
1957,LA,146,M,Tommy
1957,LA,21,M,Tom
1957,LA,19,M,Tommie
1957,MA,1692,M,Thomas
1957,MA,22,M,Tom
1957,MA,9,M,Tommy
1957,MD,770,M,Thomas
1957,MD,27,M,Tom
1957,MD,16,M,Tommy
1957,ME,201,M,Thomas
1957,ME,7,M,Tom
1957,ME,7,M,Tommy
1957,MI,5,F,Thomas
1957,MI,2574,M,Thomas
1957,MI,320,M,Tom
1957,MI,72,M,Tommy
1957,MI,17,M,Tommie
1957,MI,10,M,Tomas
1957,MN,1250,M,Thomas
1957,MN,123,M,Tom
1957,MN,6,M,Tommy
1957,MO,5,F,Tommie
1957,MO,907,M,Thomas
1957,MO,115,M,Tom
1957,MO,103,M,Tommy
1957,MO,18,M,Tommie
1957,MS,5,F,Tommie
1957,MS,417,M,Thomas
1957,MS,149,M,Tommy
1957,MS,76,M,Tommie
1957,MS,24,M,Tom
1957,MT,166,M,Thomas
1957,MT,29,M,Tom
1957,MT,7,M,Tommy
1957,NC,9,F,Tommie
1957,NC,796,M,Thomas
1957,NC,197,M,Tommy
1957,NC,24,M,Tom
1957,NC,14,M,Tommie
1957,ND,147,M,Thomas
1957,ND,13,M,Tom
1957,ND,5,M,Tommy
1957,NE,376,M,Thomas
1957,NE,43,M,Tom
1957,NE,15,M,Tommy
1957,NH,147,M,Thomas
1957,NJ,5,F,Thomas
1957,NJ,1995,M,Thomas
1957,NJ,88,M,Tom
1957,NJ,23,M,Tommy
1957,NJ,7,M,Tomas
1957,NM,165,M,Thomas
1957,NM,61,M,Tommy
1957,NM,31,M,Tom
1957,NM,7,M,Tomas
1957,NV,39,M,Thomas
1957,NV,14,M,Tom
1957,NV,5,M,Tommy
1957,NY,8,F,Thomas
1957,NY,5140,M,Thomas
1957,NY,165,M,Tom
1957,NY,65,M,Tommy
1957,NY,10,M,Tomas
1957,NY,8,M,Tommie
1957,OH,7,F,Thomas
1957,OH,2970,M,Thomas
1957,OH,299,M,Tom
1957,OH,97,M,Tommy
1957,OH,17,M,Tommie
1957,OH,9,M,Tomas
1957,OK,6,F,Tommie
1957,OK,300,M,Thomas
1957,OK,151,M,Tommy
1957,OK,47,M,Tom
1957,OK,8,M,Tommie
1957,OR,296,M,Thomas
1957,OR,44,M,Tom
1957,OR,11,M,Tommy
1957,PA,5,F,Thomas
1957,PA,3753,M,Thomas
1957,PA,124,M,Tom
1957,PA,28,M,Tommy
1957,PA,5,M,Tomas
1957,RI,280,M,Thomas
1957,SC,486,M,Thomas
1957,SC,114,M,Tommy
1957,SC,17,M,Tommie
1957,SC,16,M,Tom
1957,SD,154,M,Thomas
1957,SD,32,M,Tom
1957,SD,5,M,Tommy
1957,TN,18,F,Tommie
1957,TN,675,M,Thomas
1957,TN,215,M,Tommy
1957,TN,26,M,Tom
1957,TN,18,M,Tommie
1957,TX,25,F,Tommie
1957,TX,7,F,Tommy
1957,TX,5,F,Thomas
1957,TX,1431,M,Thomas
1957,TX,530,M,Tommy
1957,TX,116,M,Tom
1957,TX,76,M,Tomas
1957,TX,38,M,Tommie
1957,UT,128,M,Thomas
1957,UT,29,M,Tom
1957,UT,10,M,Tommy
1957,VA,5,F,Thomas
1957,VA,831,M,Thomas
1957,VA,79,M,Tommy
1957,VA,26,M,Tom
1957,VA,6,M,Tommie
1957,VT,78,M,Thomas
1957,WA,565,M,Thomas
1957,WA,112,M,Tom
1957,WA,10,M,Tommy
1957,WI,1425,M,Thomas
1957,WI,183,M,Tom
1957,WI,10,M,Tommy
1957,WI,5,M,Tommie
1957,WV,389,M,Thomas
1957,WV,55,M,Tommy
1957,WV,19,M,Tom
1957,WY,70,M,Thomas
1957,WY,9,M,Tom
1958,AK,59,M,Thomas
1958,AK,8,M,Tommy
1958,AK,6,M,Tom
1958,AL,15,F,Tommie
1958,AL,6,F,Tommy
1958,AL,545,M,Thomas
1958,AL,207,M,Tommy
1958,AL,38,M,Tommie
1958,AL,30,M,Tom
1958,AR,11,F,Tommie
1958,AR,206,M,Thomas
1958,AR,136,M,Tommy
1958,AR,27,M,Tom
1958,AR,15,M,Tommie
1958,AZ,205,M,Thomas
1958,AZ,52,M,Tom
1958,AZ,40,M,Tommy
1958,CA,9,F,Thomas
1958,CA,9,F,Tommie
1958,CA,2626,M,Thomas
1958,CA,562,M,Tom
1958,CA,193,M,Tommy
1958,CA,28,M,Tomas
1958,CA,16,M,Tommie
1958,CO,349,M,Thomas
1958,CO,78,M,Tom
1958,CO,37,M,Tommy
1958,CT,896,M,Thomas
1958,CT,33,M,Tom
1958,CT,6,M,Tommy
1958,DC,329,M,Thomas
1958,DC,17,M,Tom
1958,DC,10,M,Tommy
1958,DE,142,M,Thomas
1958,DE,5,M,Tom
1958,FL,5,F,Tommie
1958,FL,825,M,Thomas
1958,FL,162,M,Tommy
1958,FL,59,M,Tom
1958,FL,35,M,Tommie
1958,FL,6,M,Tomas
1958,GA,15,F,Tommie
1958,GA,5,F,Tommy
1958,GA,706,M,Thomas
1958,GA,309,M,Tommy
1958,GA,36,M,Tommie
1958,GA,32,M,Tom
1958,HI,98,M,Thomas
1958,HI,9,M,Tom
1958,HI,5,M,Tommy
1958,IA,650,M,Thomas
1958,IA,100,M,Tom
1958,IA,12,M,Tommy
1958,ID,111,M,Thomas
1958,ID,30,M,Tom
1958,ID,12,M,Tommy
1958,IL,7,F,Thomas
1958,IL,2874,M,Thomas
1958,IL,327,M,Tom
1958,IL,106,M,Tommy
1958,IL,40,M,Tommie
1958,IL,10,M,Tomas
1958,IN,1058,M,Thomas
1958,IN,154,M,Tom
1958,IN,61,M,Tommy
1958,IN,10,M,Tommie
1958,IN,5,M,Tomas
1958,KS,362,M,Thomas
1958,KS,50,M,Tom
1958,KS,40,M,Tommy
1958,KY,553,M,Thomas
1958,KY,128,M,Tommy
1958,KY,55,M,Tom
1958,KY,8,M,Tommie
1958,LA,9,F,Tommie
1958,LA,528,M,Thomas
1958,LA,188,M,Tommy
1958,LA,30,M,Tom
1958,LA,19,M,Tommie
1958,MA,1644,M,Thomas
1958,MA,44,M,Tom
1958,MA,10,M,Tommy
1958,MD,691,M,Thomas
1958,MD,31,M,Tom
1958,MD,26,M,Tommy
1958,ME,189,M,Thomas
1958,ME,12,M,Tom
1958,ME,6,M,Tommy
1958,MI,7,F,Thomas
1958,MI,2325,M,Thomas
1958,MI,374,M,Tom
1958,MI,72,M,Tommy
1958,MI,21,M,Tommie
1958,MI,8,M,Tomas
1958,MN,8,F,Thomas
1958,MN,1235,M,Thomas
1958,MN,208,M,Tom
1958,MO,875,M,Thomas
1958,MO,126,M,Tom
1958,MO,87,M,Tommy
1958,MO,12,M,Tommie
1958,MS,14,F,Tommie
1958,MS,334,M,Thomas
1958,MS,179,M,Tommy
1958,MS,90,M,Tommie
1958,MS,21,M,Tom
1958,MT,148,M,Thomas
1958,MT,41,M,Tom
1958,MT,6,M,Tommy
1958,NC,12,F,Tommie
1958,NC,803,M,Thomas
1958,NC,222,M,Tommy
1958,NC,31,M,Tom
1958,NC,21,M,Tommie
1958,ND,107,M,Thomas
1958,ND,30,M,Tom
1958,NE,369,M,Thomas
1958,NE,58,M,Tom
1958,NE,12,M,Tommy
1958,NH,155,M,Thomas
1958,NH,7,M,Tom
1958,NJ,6,F,Thomas
1958,NJ,1845,M,Thomas
1958,NJ,108,M,Tom
1958,NJ,28,M,Tommy
1958,NM,159,M,Thomas
1958,NM,72,M,Tommy
1958,NM,39,M,Tom
1958,NM,7,M,Tomas
1958,NV,35,M,Thomas
1958,NY,16,F,Thomas
1958,NY,5034,M,Thomas
1958,NY,215,M,Tom
1958,NY,89,M,Tommy
1958,NY,16,M,Tomas
1958,NY,13,M,Tommie
1958,NY,6,M,Thom
1958,OH,6,F,Thomas
1958,OH,2692,M,Thomas
1958,OH,384,M,Tom
1958,OH,98,M,Tommy
1958,OH,12,M,Tommie
1958,OK,5,F,Tommie
1958,OK,261,M,Thomas
1958,OK,126,M,Tommy
1958,OK,41,M,Tom
1958,OK,8,M,Tommie
1958,OR,279,M,Thomas
1958,OR,61,M,Tom
1958,OR,19,M,Tommy
1958,PA,3566,M,Thomas
1958,PA,173,M,Tom
1958,PA,32,M,Tommy
1958,PA,8,M,Tommie
1958,RI,263,M,Thomas
1958,RI,8,M,Tom
1958,SC,8,F,Tommie
1958,SC,437,M,Thomas
1958,SC,137,M,Tommy
1958,SC,13,M,Tom
1958,SC,10,M,Tommie
1958,SD,159,M,Thomas
1958,SD,26,M,Tom
1958,SD,8,M,Tommy
1958,TN,6,F,Tommie
1958,TN,564,M,Thomas
1958,TN,219,M,Tommy
1958,TN,38,M,Tom
1958,TN,11,M,Tommie
1958,TX,36,F,Tommie
1958,TX,6,F,Tommy
1958,TX,1328,M,Thomas
1958,TX,533,M,Tommy
1958,TX,132,M,Tom
1958,TX,77,M,Tomas
1958,TX,47,M,Tommie
1958,UT,105,M,Thomas
1958,UT,23,M,Tom
1958,UT,12,M,Tommy
1958,VA,813,M,Thomas
1958,VA,81,M,Tommy
1958,VA,38,M,Tom
1958,VA,7,M,Tommie
1958,VT,123,M,Thomas
1958,WA,504,M,Thomas
1958,WA,140,M,Tom
1958,WA,21,M,Tommy
1958,WA,5,M,Tomas
1958,WI,1446,M,Thomas
1958,WI,221,M,Tom
1958,WI,12,M,Tommy
1958,WI,5,M,Tommie
1958,WV,381,M,Thomas
1958,WV,46,M,Tommy
1958,WV,44,M,Tom
1958,WY,70,M,Thomas
1958,WY,17,M,Tom
1959,AK,50,M,Thomas
1959,AK,8,M,Tom
1959,AK,8,M,Tommy
1959,AL,10,F,Tommie
1959,AL,481,M,Thomas
1959,AL,234,M,Tommy
1959,AL,39,M,Tommie
1959,AL,29,M,Tom
1959,AR,13,F,Tommie
1959,AR,227,M,Thomas
1959,AR,135,M,Tommy
1959,AR,19,M,Tom
1959,AR,15,M,Tommie
1959,AZ,210,M,Thomas
1959,AZ,52,M,Tom
1959,AZ,33,M,Tommy
1959,CA,11,F,Tommie
1959,CA,8,F,Thomas
1959,CA,2493,M,Thomas
1959,CA,662,M,Tom
1959,CA,204,M,Tommy
1959,CA,26,M,Tomas
1959,CA,20,M,Tommie
1959,CO,334,M,Thomas
1959,CO,98,M,Tom
1959,CO,35,M,Tommy
1959,CT,5,F,Thomas
1959,CT,783,M,Thomas
1959,CT,45,M,Tom
1959,CT,7,M,Tommy
1959,DC,323,M,Thomas
1959,DC,19,M,Tom
1959,DC,7,M,Tommy
1959,DE,133,M,Thomas
1959,FL,8,F,Tommie
1959,FL,837,M,Thomas
1959,FL,161,M,Tommy
1959,FL,76,M,Tom
1959,FL,21,M,Tommie
1959,GA,9,F,Tommie
1959,GA,669,M,Thomas
1959,GA,256,M,Tommy
1959,GA,42,M,Tom
1959,GA,26,M,Tommie
1959,HI,76,M,Thomas
1959,HI,8,M,Tom
1959,HI,8,M,Tommy
1959,IA,596,M,Thomas
1959,IA,151,M,Tom
1959,IA,17,M,Tommy
1959,ID,88,M,Thomas
1959,ID,33,M,Tom
1959,ID,11,M,Tommy
1959,IL,8,F,Thomas
1959,IL,2629,M,Thomas
1959,IL,404,M,Tom
1959,IL,88,M,Tommy
1959,IL,24,M,Tommie
1959,IL,5,M,Tomas
1959,IN,5,F,Tommie
1959,IN,990,M,Thomas
1959,IN,169,M,Tom
1959,IN,76,M,Tommy
1959,IN,5,M,Tomas
1959,KS,313,M,Thomas
1959,KS,69,M,Tom
1959,KS,38,M,Tommy
1959,KS,5,M,Tommie
1959,KY,533,M,Thomas
1959,KY,137,M,Tommy
1959,KY,49,M,Tom
1959,KY,11,M,Tommie
1959,LA,517,M,Thomas
1959,LA,173,M,Tommy
1959,LA,22,M,Tom
1959,LA,12,M,Tommie
1959,MA,6,F,Thomas
1959,MA,1632,M,Thomas
1959,MA,50,M,Tom
1959,MA,12,M,Tommy
1959,MD,699,M,Thomas
1959,MD,37,M,Tom
1959,MD,27,M,Tommy
1959,ME,204,M,Thomas
1959,ME,11,M,Tom
1959,MI,2255,M,Thomas
1959,MI,400,M,Tom
1959,MI,46,M,Tommy
1959,MI,14,M,Tommie
1959,MN,1221,M,Thomas
1959,MN,234,M,Tom
1959,MO,824,M,Thomas
1959,MO,193,M,Tom
1959,MO,94,M,Tommy
1959,MO,17,M,Tommie
1959,MS,11,F,Tommie
1959,MS,369,M,Thomas
1959,MS,162,M,Tommy
1959,MS,61,M,Tommie
1959,MS,23,M,Tom
1959,MT,132,M,Thomas
1959,MT,46,M,Tom
1959,MT,5,M,Tommy
1959,NC,760,M,Thomas
1959,NC,201,M,Tommy
1959,NC,24,M,Tom
1959,NC,19,M,Tommie
1959,ND,101,M,Thomas
1959,ND,38,M,Tom
1959,NE,338,M,Thomas
1959,NE,86,M,Tom
1959,NE,13,M,Tommy
1959,NH,166,M,Thomas
1959,NH,9,M,Tom
1959,NJ,5,F,Thomas
1959,NJ,1862,M,Thomas
1959,NJ,100,M,Tom
1959,NJ,31,M,Tommy
1959,NM,147,M,Thomas
1959,NM,65,M,Tommy
1959,NM,44,M,Tom
1959,NV,49,M,Thomas
1959,NV,8,M,Tom
1959,NY,13,F,Thomas
1959,NY,4956,M,Thomas
1959,NY,254,M,Tom
1959,NY,84,M,Tommy
1959,NY,22,M,Tomas
1959,NY,9,M,Tommie
1959,OH,10,F,Thomas
1959,OH,2550,M,Thomas
1959,OH,398,M,Tom
1959,OH,79,M,Tommy
1959,OH,9,M,Tommie
1959,OH,7,M,Tomas
1959,OK,226,M,Thomas
1959,OK,148,M,Tommy
1959,OK,52,M,Tom
1959,OK,14,M,Tommie
1959,OR,217,M,Thomas
1959,OR,90,M,Tom
1959,OR,13,M,Tommy
1959,PA,7,F,Thomas
1959,PA,3452,M,Thomas
1959,PA,229,M,Tom
1959,PA,43,M,Tommy
1959,RI,233,M,Thomas
1959,SC,6,F,Thomas
1959,SC,6,F,Tommie
1959,SC,469,M,Thomas
